Scheduler;Workload;NPUarray;Scheduler_runtime(ns);Ttot(s);Etot(mJ);Etot_idle(mJ)
Round-Robin;Workload_Mid-energy skew;1x512_1x1024_1x2304_1x4096;915170;14.572448369151488;27771.513857115104;127676.4679488762
Round-Robin;Workload_High-energy skew;1x512_1x1024_1x2304_1x4096;986975;48.4657800841362;285774.97674025287;332836.9762928293
Round-Robin;Workload_Small;1x512_1x1024_1x2304_1x4096;448289;26.113783359527588;183912.45041401032;237012.42179295298
Round-Robin;Workload_Uniform;1x512_1x1024_1x2304_1x4096;1064302;22.952761439022524;27488.414890131262;137076.9168617866
Round-Robin;Workload_Low-energy skew;1x512_1x1024_1x2304_1x4096;901802;21.39294155982231;93426.15404665822;218489.88850768766
Round-Robin;Workload_Large;4x1024_1x2304;3019709;56.673020428887305;102220.26627879543;242009.472503156
Round-Robin;Workload_Medium;4x1024_1x2304;1160476;29.713307980707533;178857.4928963597;198605.60024071083
Round-Robin;Workload_Mid-energy skew;4x1024_1x2304;1014422;13.20159813517772;37400.61125849756;140079.24045792758
Round-Robin;Workload_High-energy skew;4x1024_1x2304;1090901;28.719591410718728;344011.68335796846;131414.96224287915
Round-Robin;Workload_Small;4x1024_1x2304;489654;21.70505213737488;180154.2346375079;237234.62767035302
Round-Robin;Workload_Uniform;4x1024_1x2304;1189767;29.713307980707533;107939.56935453045;285935.39349505445
Round-Robin;Workload_Low-energy skew;4x1024_1x2304;1008329;12.050803277209498;67473.37292184583;145775.31088216274
Round-Robin;Workload_Large;2x512_1x1024_1x2304_1x4096;2916912;95.36085558402361;101738.52168572447;812753.2901547541
Round-Robin;Workload_Medium;2x512_1x1024_1x2304_1x4096;1199349;50.025599963336404;156570.27972763294;499812.5756315164
Round-Robin;Workload_Mid-energy skew;2x512_1x1024_1x2304_1x4096;1036552;22.939579145669022;36900.79926590154;289720.5330241278
Round-Robin;Workload_High-energy skew;2x512_1x1024_1x2304_1x4096;1098146;48.4657800841362;372099.24807679275;451825.1416900273
Round-Robin;Workload_Small;2x512_1x1024_1x2304_1x4096;483330;26.113783359527588;214077.94072011212;291265.9166795664
Round-Robin;Workload_Uniform;2x512_1x1024_1x2304_1x4096;1170029;50.025599963336404;107394.50467407782;566649.3413054936
Round-Robin;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;1080054;6.642012470183456;49790.53461647957;74069.22443701515
Round-Robin;Workload_Large;3x1024_2x4096;2976750;56.673020428887305;99253.87737026402;404134.2710271424
Round-Robin;Workload_Medium;3x1024_2x4096;1178452;29.713307980707533;144368.45750689547;264995.9377409941
Round-Robin;Workload_Mid-energy skew;3x1024_2x4096;1008672;13.20159813517772;34259.74837260922;161370.37584503726
Round-Robin;Workload_High-energy skew;3x1024_2x4096;1100741;28.59048088078472;299916.6239532025;228709.07916036312
Round-Robin;Workload_Small;3x1024_2x4096;486921;21.70505213737488;177182.73845892717;265821.9670361975
Round-Robin;Workload_Uniform;3x1024_2x4096;1222566;29.713307980707533;104798.70646864208;323817.25689662196
Round-Robin;Workload_Low-energy skew;3x1024_2x4096;1038496;4.712141844931757;43725.860316840066;48655.57048096726
Round-Robin;Workload_Large;2x2304_2x4096;2565962;32.5798961783605;21787.596935187077;81361.37742468834
Round-Robin;Workload_Medium;2x2304_2x4096;1105721;15.859307119134945;70711.91675205439;82004.7468651477
Round-Robin;Workload_Mid-energy skew;2x2304_2x4096;888018;8.22725004593976;22995.426374992145;72439.71122900388
Round-Robin;Workload_High-energy skew;2x2304_2x4096;963592;16.46977514673264;197002.49519372566;47000.76527175018
Round-Robin;Workload_Small;2x2304_2x4096;453638;8.15833044052124;113848.85229540734;57763.452024655344
Round-Robin;Workload_Uniform;2x2304_2x4096;1068099;7.700285799456472;22731.26015846656;609.5728729410217
Round-Robin;Workload_Low-energy skew;2x2304_2x4096;931096;7.006313990744372;47816.2560697896;66192.89525753574
Round-Robin;Workload_Large;1x512_3x4096;2483547;96.99166745383454;23409.953716645105;909621.7144919214
Round-Robin;Workload_Medium;1x512_3x4096;1054840;30.344706498106326;63031.97207090385;258272.73116990447
Round-Robin;Workload_Mid-energy skew;1x512_3x4096;888360;5.817010245560928;24768.076544425858;35663.435732125006
Round-Robin;Workload_High-energy skew;1x512_3x4096;957093;49.08808470815723;244395.8681473675;463741.19554569334
Round-Robin;Workload_Small;1x512_3x4096;448546;8.15833044052124;110236.31199437538;59457.70842354061
Round-Robin;Workload_Uniform;1x512_3x4096;1033330;30.344706498106326;24423.884369336563;295125.63490917964
Round-Robin;Workload_Low-energy skew;1x512_3x4096;913710;5.106756989331444;40587.76750177214;42156.06091900628
Round-Robin;Workload_Large;4x1024;2578975;58.05007708546119;29165.582881996346;0.0
Round-Robin;Workload_Medium;4x1024;1083221;29.713307980707533;99623.20685916742;92635.15297786066
Round-Robin;Workload_Mid-energy skew;4x1024;921201;14.572448369151488;30807.766480447295;108587.9922083407
Round-Robin;Workload_High-energy skew;4x1024;974957;29.713307980707533;309119.4247729278;7000.688461973496
Round-Robin;Workload_Small;4x1024;455258;21.70505213737488;180154.2346375079;158011.80199622444
